"PlayID","Date","CustomerID","Experience","Huntingcabins","Trainingschools","Huntinggrounds","Social","Monsters","Distance","Duration"
7377,2022-11-16,3122,2629,11,5,0,2,11,1.29473351457012,119.220841118703
7378,2022-11-16,3673,4714,21,11,0,2,17,2.13785314935555,13.3366991683231
7379,2022-11-16,4346,4655,14,9,1,2,12,1.55315313844852,108.323896900208
7380,2022-11-16,1763,3673,15,6,0,0,32,1.22828810115017,30.1370537376859
7381,2022-11-16,3073,2464,11,4,0,3,7,1.6404842464022,87.6249981538883
7382,2022-11-16,2323,3382,11,8,0,2,14,1.3177427558688,65.113077583318
7383,2022-11-16,4806,4870,19,13,0,0,25,0.69812708861496,13.8075468644048
7384,2022-11-16,3645,2988,21,5,0,0,16,1.37666423823101,37.2228987965135
7385,2022-11-16,3630,4057,19,8,0,1,21,2.57431837101838,15.3938313170885
7386,2022-11-16,4501,2706,16,6,0,0,11,1.56191839697269,48.1967155952922
7387,2022-11-16,4689,3409,16,4,1,0,10,3.09040773039521,52.8865685369008
7388,2022-11-16,3698,2925,13,6,0,0,14,3.74852050228085,39.6304443375117
7389,2022-11-16,2375,4591,16,10,0,1,26,2.91452838501684,19.3821269654749
7390,2022-11-16,4822,4313,14,6,1,1,19,2.63193610825251,42.6969558084072
7391,2022-11-16,2659,3961,19,9,0,0,21,1.60752339005836,32.3132258972013
7392,2022-11-16,1676,4904,17,11,0,0,15,11.0420340763817,33.1573963019474
7393,2022-11-16,1161,4144,12,7,1,2,12,1.43816949241074,107.037783543669
7394,2022-11-16,3269,4847,18,12,0,0,27,1.97205908717164,33.4020889586415
7395,2022-11-16,1272,6195,14,10,2,3,16,0.945815082543635,101.170118625675
7396,2022-11-16,77,4794,13,5,2,1,14,2.44203555352292,70.0046977932129
7397,2022-11-16,2497,4388,11,10,1,2,7,0.882882922432742,89.0046672789417
7398,2022-11-16,3368,4869,17,11,0,2,20,4.19384874797318,83.0334196671066
7399,2022-11-16,4244,4767,11,16,0,0,5,7.67296349972137,41.9845901024742
7400,2022-11-16,1275,3205,9,9,0,1,13,1.05016664387664,103.604436477422
7401,2022-11-16,2380,4700,12,11,1,1,11,1.49631977058417,124.542786536264
7402,2022-11-16,4955,6535,19,18,0,0,20,9.85183363857053,53.8722589671764
7403,2022-11-16,861,2769,13,6,0,1,12,1.18940398352065,139.578568099546
7404,2022-11-16,2203,4086,14,9,0,1,26,0.855675320216733,21.9484617091464
7405,2022-11-16,2063,4627,9,7,2,1,9,1.27415699445116,82.1051853629812
7406,2022-11-16,1499,6118,13,11,2,0,16,4.67847590158509,31.0624422850547
7407,2022-11-16,1296,4632,17,7,1,1,21,1.32109423404105,27.6126314220766
7408,2022-11-16,140,5133,16,11,0,0,32,5.33061289131319,47.9251227872348
7409,2022-11-16,1075,4012,17,9,0,0,20,3.62499985699285,86.6016435803505
7410,2022-11-16,3599,3523,16,7,0,0,24,1.23046299352335,22.9168639403167
7411,2022-11-16,565,3173,16,2,1,1,9,3.22643687305937,48.0748394117829
7412,2022-11-16,1662,2984,11,4,1,0,7,2.84176182145265,111.868039215952
7413,2022-11-16,1533,5451,16,10,0,0,19,17.0126895872959,33.6401230459598
7414,2022-11-16,4009,4816,20,7,1,0,26,1.15935840792394,16.7466565524182
7415,2022-11-16,4352,4494,17,6,1,0,27,0.942303635871948,29.5953534644735
7416,2022-11-16,2489,7095,16,3,3,9,16,0.950295096583538,139.051480946764
7417,2022-11-16,4299,5677,18,15,0,1,16,7.76869597116899,56.382171819491
7418,2022-11-16,382,3620,22,8,0,0,16,1.20460980122178,36.33172427795
7419,2022-11-16,2944,3080,17,4,0,1,23,0.798977070598008,23.9369362176963
7420,2022-11-16,4104,3863,15,6,0,1,21,6.63250477091472,33.4357487358993
7421,2022-11-16,2564,4577,22,10,0,1,14,5.77074512284578,100.131109896298
7422,2022-11-16,4573,3611,15,8,0,1,17,2.1081779048188,46.4720712802914
7423,2022-11-16,341,5004,18,11,0,0,37,0.542556846587356,22.2949277340246
7424,2022-11-16,4466,4175,17,4,0,1,19,13.7494228396622,65.917330364592
7425,2022-11-16,4768,4532,19,10,0,0,23,4.31706943627986,71.7600636233431
7426,2022-11-16,2354,5785,17,16,0,1,17,6.84668004223958,82.7881290233427
7427,2022-11-16,1602,4564,12,7,1,3,15,2.13916003301512,24.5430607441472
7428,2022-11-16,3247,3846,12,5,0,5,22,1.45898003728739,122.915358031546
7429,2022-11-16,4858,5549,17,4,3,0,14,1.98521666598173,21.1344929403825
7430,2022-11-16,2968,4298,18,5,0,0,17,15.4802023013163,73.2457885731073
7431,2022-11-16,2555,3614,13,10,0,2,8,1.64152465305627,83.2313382284683
7432,2022-11-16,3127,3746,15,5,1,1,8,3.95582370128277,77.0181299907296
7433,2022-11-16,1549,4433,13,8,1,2,12,1.83206530450901,100.876101667895
7434,2022-11-16,2590,4259,13,9,0,5,13,1.59471589363532,119.968962120016
7435,2022-11-16,3049,3560,11,3,1,4,10,1.09677293812291,81.0595198570389
7436,2022-11-17,4312,6221,12,11,2,3,14,1.20881010460066,122.951777616869
7437,2022-11-17,1956,3204,15,6,0,1,13,4.04225368773468,34.4060231569438
7438,2022-11-17,85,3754,16,3,1,1,14,4.54098665799394,34.0414569335438
7439,2022-11-17,1636,4718,18,12,0,0,20,4.18493484015147,54.0575374433813
7440,2022-11-17,412,3900,16,7,0,0,30,2.00053547083823,38.8002141037819
7441,2022-11-17,3603,4861,18,13,0,0,19,4.11465334906882,46.4551259534345
7442,2022-11-17,1037,4308,14,7,1,0,18,3.08379844023404,49.9292520481606
7443,2022-11-17,973,4997,15,5,2,1,13,3.97051843209385,56.1139998356513
7444,2022-11-17,2651,3434,16,5,0,2,19,2.83786678441982,22.5466922550159
7445,2022-11-17,3303,4115,10,7,1,1,19,0.646219379843516,84.6881022414151
7446,2022-11-17,1475,4567,18,6,1,1,14,5.67449265618283,53.3569954444242
7447,2022-11-17,1704,4083,19,6,0,0,16,11.3290427526675,79.3466872704498
7448,2022-11-17,1517,4083,15,6,1,0,12,5.3327824802525,56.6587644101519
7449,2022-11-17,4703,5552,18,12,0,0,20,12.5239344225173,35.9806321362889
7450,2022-11-17,947,4101,17,10,0,0,22,1.50751984031964,15.9886233591428
7451,2022-11-17,3882,4192,19,9,0,0,12,8.4243498394924,53.5196445193724
7452,2022-11-17,269,4110,15,6,0,1,20,9.59743933184089,47.6625002036301
7453,2022-11-17,4758,5690,11,15,1,0,19,1.90228585445698,74.6725750027215
7454,2022-11-17,2551,3736,17,6,0,1,14,7.85927303362666,43.3030595211857
7455,2022-11-17,870,4334,19,11,0,0,19,2.3351029444969,34.1688399186364
7456,2022-11-17,3802,6149,22,12,0,1,44,2.49256098049018,37.1397204971735
7457,2022-11-17,3576,2451,14,4,0,0,10,4.51414366342569,45.114925516141
7458,2022-11-17,3782,2623,12,4,0,1,13,3.72855541645266,52.4461327138594
7459,2022-11-17,3410,4412,17,12,0,1,18,0.620533165055602,36.8376521773112
7460,2022-11-17,1624,3246,19,4,0,0,27,1.46084259460334,27.3767451213337
7461,2022-11-17,4877,3107,18,4,0,0,26,1.07299495210468,27.5008545330127
7462,2022-11-17,2161,5242,18,8,0,1,38,6.41752783083502,25.3355769730799
7463,2022-11-17,3956,5220,20,13,0,0,29,1.70092752792994,17.5741408001269
7464,2022-11-17,307,4491,15,9,0,0,32,3.40838220934652,37.1780052186768
7465,2022-11-17,2178,2834,15,5,0,1,11,3.33935348807865,56.3075943620558
7466,2022-11-17,3361,4459,24,7,1,0,13,2.08879891036483,45.3265575166805
7467,2022-11-17,2395,3503,17,7,0,0,15,5.02943064611843,44.5693628751937
7468,2022-11-17,4728,4443,10,13,0,1,19,1.92556550429535,153.33945889667
7469,2022-11-17,3297,3926,14,13,0,0,10,1.26386619160913,111.508155645812
7470,2022-11-17,2972,7640,16,6,4,3,14,3.40134105638946,30.556460265358
7471,2022-11-17,2664,3540,17,2,0,0,44,0.897662729884521,38.1462321175413
7472,2022-11-17,2236,4289,17,6,0,0,26,9.39392583988076,125.337221240019
7473,2022-11-17,3339,4707,19,6,0,0,20,15.5715775439834,145.432316262672
7474,2022-11-17,4460,3469,18,2,1,1,13,3.19386990625074,65.9222181212614
7475,2022-11-17,3320,7667,13,8,3,8,11,2.67270170886153,93.3183378124202
7476,2022-11-17,64,4496,19,10,0,1,20,3.45978181742242,46.4922287284475
7477,2022-11-17,2240,3723,18,6,0,0,19,6.73372878216361,39.7549153411509
7478,2022-11-17,3216,4607,12,9,0,5,19,2.57417340962897,113.261034333772
7479,2022-11-17,1991,4428,15,12,0,1,20,0.775981981872224,24.4525072767605
7480,2022-11-17,1543,3019,15,7,0,0,12,2.69021723167894,29.3146142901814
7481,2022-11-17,487,4807,16,6,1,2,11,8.57017128092517,33.3387079650186
7482,2022-11-17,2966,11817,12,9,8,3,15,0.672771436727833,115.339836885372
7483,2022-11-17,4304,5389,21,12,0,0,10,14.3894904183083,83.2139638742256
7484,2022-11-17,868,2355,12,4,0,0,15,2.0505900077807,31.8151403749905
7485,2022-11-17,1926,6101,20,13,0,0,48,1.01039238638661,26.8009016056302
7486,2022-11-17,564,3513,20,7,0,0,11,5.62843896427772,78.0366000786004
7487,2022-11-17,746,3009,15,2,0,1,18,7.58985052334283,26.1681079100793
7488,2022-11-17,908,5227,22,4,1,1,25,8.77418913260131,101.814837533722
7489,2022-11-17,574,4153,17,10,0,0,18,4.03446700225388,47.4498636681847
7490,2022-11-17,1260,2068,10,5,0,0,9,1.18268288715382,71.5255744259683
7491,2022-11-17,514,4516,11,6,2,0,11,2.15539632892023,120.897773135806
7492,2022-11-17,580,5224,9,19,0,1,12,1.74225169097483,103.312706802955
7493,2022-11-17,2504,3771,21,4,0,0,25,6.7067503009706,81.7514124688764
7494,2022-11-17,4968,4988,19,10,0,1,33,1.88269399054139,38.4440809561339
7495,2022-11-17,4919,3576,10,8,0,2,20,0.762125682268555,118.140147740151
7496,2022-11-17,4993,5805,11,6,2,7,12,0.550496550499094,134.863334478947
7497,2022-11-17,2870,4045,20,5,0,0,14,13.4456018795493,41.4500065418314
7498,2022-11-17,2442,5338,16,7,2,0,19,1.87724464514463,31.17402764175
7499,2022-11-17,4498,4331,18,8,0,0,34,1.31044688032831,19.889309728357
7500,2022-11-17,4782,2926,10,2,1,0,12,4.25722017768759,39.6361088361808
7501,2022-11-17,1351,4931,16,9,1,0,14,6.31165601721309,61.8057921882192
7502,2022-11-17,2028,4557,19,11,0,2,16,2.06600223322976,27.5218591040822
7503,2022-11-17,2765,6987,11,7,4,1,10,3.36558358852896,93.7230400625897
7504,2022-11-17,2559,2335,13,4,0,2,6,1.85025643316344,168.061666029591
7505,2022-11-17,795,3842,13,5,1,2,11,2.42387835587254,70.5359277778736
7506,2022-11-17,4774,5357,11,15,0,2,23,2.56522159631719,109.430889912244
7507,2022-11-17,1021,3852,17,5,0,0,38,1.01956400726245,21.9064741316568
7508,2022-11-17,1280,4115,17,7,0,2,13,8.15055456055774,69.2538213700787
7509,2022-11-17,621,4619,21,5,0,0,49,1.19331660120557,19.9563323470711
7510,2022-11-17,4709,3512,15,4,1,0,18,0.615341157824561,121.610746783182
7511,2022-11-17,4046,5195,12,10,2,0,8,1.95004674318954,78.9523179103903
7512,2022-11-17,686,4269,19,9,0,0,27,1.68995505917167,17.6854192506864
7513,2022-11-17,3493,5022,11,6,1,8,9,2.2227097803081,133.400707346258
7514,2022-11-17,3314,6641,11,6,4,0,16,0.907691077457478,137.485253324748
7515,2022-11-17,344,2698,13,4,0,0,14,5.48385523309905,44.5384254709054
7516,2022-11-17,4236,3473,16,5,0,0,24,4.72520999242059,41.9363679320675
7517,2022-11-17,4733,4621,20,9,0,0,32,2.21435842864036,21.9385591864275
7518,2022-11-17,986,5138,21,5,1,0,22,9.88083615336586,75.5378201158554
7519,2022-11-17,517,4797,16,9,0,2,17,9.46882589919684,42.2072937545679
7520,2022-11-17,1359,5584,9,5,3,1,16,1.34186062883057,124.492566879835
7521,2022-11-17,955,2507,12,3,0,3,9,2.57091701664115,75.3861974024625
7522,2022-11-17,2002,4106,21,5,0,1,35,1.05871891107126,29.5072610106224
7523,2022-11-17,425,4825,13,5,2,2,14,0.749138040863154,83.9471799091045
7524,2022-11-17,1794,4695,18,12,0,0,25,1.45369611804057,15.7411440916665
7525,2022-11-17,2750,5445,11,8,2,3,8,2.95302365168913,176.801733202551
7526,2022-11-17,371,4221,11,7,1,1,11,5.2146014723383,38.236691137013
7527,2022-11-17,1243,6985,12,9,3,4,12,1.85279946208689,102.209031735031
7528,2022-11-17,2709,4006,9,12,0,2,12,1.56139571868454,107.356910726025
7529,2022-11-17,3246,3328,18,5,0,1,17,3.77920144531449,53.6008609606421
7530,2022-11-17,3618,5215,17,10,0,0,34,6.6509920635398,115.090385319624
7531,2022-11-17,716,3906,18,9,0,0,22,1.06219183670216,12.7702956116362
7532,2022-11-17,2749,5632,20,12,0,1,27,6.81866448737541,63.7253972599595
7533,2022-11-17,1764,2433,14,4,0,1,12,1.33083602669354,138.755104334568
7534,2022-11-17,1720,3073,20,6,0,0,15,1.22765294941591,39.9379293933523
7535,2022-11-17,1684,4906,19,11,0,0,31,2.05732839160441,35.5475399946235
7536,2022-11-17,4885,4109,14,9,0,0,15,8.59257332714323,55.9979549460832
7537,2022-11-17,1914,3641,17,3,1,0,16,3.91126894582183,14.351531010739
7538,2022-11-17,526,4479,18,8,0,0,38,0.793952430016402,22.6793453495577
7539,2022-11-17,1965,3464,13,9,0,1,11,2.63949202065823,128.59999247797
7540,2022-11-17,1723,6111,15,6,2,0,31,6.10707025463074,32.3135986424841
7541,2022-11-17,4766,4099,15,9,0,0,22,4.49157980654443,51.6460312086268
7542,2022-11-17,385,3667,19,3,0,0,40,1.1708789085628,16.5290044456442
7543,2022-11-17,1666,3975,12,8,1,2,6,0.754504680592838,114.001445497308
7544,2022-11-17,3533,7076,19,21,0,1,29,2.76254721822505,25.7865002479248
7545,2022-11-17,1476,4895,25,9,0,1,25,3.9479710052574,47.6053147126272
7546,2022-11-17,593,4370,14,10,1,2,3,1.20470271121147,72.225538759092
7547,2022-11-17,3991,4617,12,9,1,3,9,1.67376445690861,72.2226844388019
7548,2022-11-17,1489,4842,10,12,1,1,11,1.91699150062665,113.611175935313
7549,2022-11-17,1551,4446,17,8,0,0,33,3.45769799709789,27.5067673573249
7550,2022-11-18,3888,5418,20,9,0,0,32,10.1843626167932,69.2822115534296
7551,2022-11-18,945,4101,11,2,2,1,13,3.01377970286372,37.4466905725483
7552,2022-11-18,2502,3767,15,4,1,1,16,2.16590028303557,129.703882597835
7553,2022-11-18,188,4797,12,10,1,2,10,2.96811211328889,79.5183845656082
7554,2022-11-18,966,8190,12,10,3,10,7,2.40337624596009,80.4052165337526
7555,2022-11-18,4411,5116,14,8,1,4,18,1.15885224772395,111.07056651011
7556,2022-11-18,307,4918,20,12,0,0,28,1.17810826150822,42.5646362321433
7557,2022-11-18,2912,4388,19,8,0,0,14,11.3837479049707,96.4993250409867
7558,2022-11-18,302,3606,13,2,1,2,17,3.06443710172854,62.2926780483511
7559,2022-11-18,2119,3437,14,5,0,4,15,1.86873970280084,90.0423522620585
7560,2022-11-18,3968,4180,17,1,2,1,11,3.79947750828036,25.909707796793
7561,2022-11-18,2667,2387,10,6,0,1,7,1.37254136440678,99.966506780672
7562,2022-11-18,1239,3106,14,6,0,2,13,1.55921086393307,153.213525794565
7563,2022-11-18,8,5154,19,8,0,1,42,3.04186025160835,21.1122057812166
7564,2022-11-18,58,5618,19,7,1,2,13,12.1825925004321,83.9150550150153
7565,2022-11-18,3176,4551,15,6,1,1,24,2.01304019125389,32.7709442763992
7566,2022-11-18,1557,5243,11,7,1,8,11,1.43137451082617,108.594439416026
7567,2022-11-18,1398,2904,13,3,1,1,7,1.03703994651895,149.277369119555
7568,2022-11-18,406,4092,20,8,0,0,27,1.41848077699595,12.652505502219
7569,2022-11-18,766,3495,12,11,0,1,8,0.94612650135875,121.773223873447
7570,2022-11-18,714,2867,13,6,0,1,8,4.16732705280314,128.545808035409
7571,2022-11-18,1856,3878,19,5,0,0,35,1.78000364826388,36.5302572916797
7572,2022-11-18,4283,3275,9,9,0,2,10,1.24688932720306,92.8054746330792
7573,2022-11-18,1659,4048,25,8,0,1,15,2.4786293278639,15.7564834881952
7574,2022-11-18,573,5900,11,7,3,0,16,1.50218428721693,128.234634830803
7575,2022-11-18,2338,3864,17,6,0,0,23,6.63597283634857,39.282532005618
7576,2022-11-18,3607,4939,22,9,0,1,26,5.38722384245945,47.8846954521175
7577,2022-11-18,1201,4763,19,10,0,1,27,2.62661356263766,33.0125491651222
7578,2022-11-18,3650,3345,13,6,0,1,14,5.94515261182579,30.7863164921793
7579,2022-11-18,21,6944,12,7,2,11,13,0.941084163331989,186.849666683189
7580,2022-11-18,3374,4846,23,14,0,0,12,2.95972065917584,57.7605374832116
7581,2022-11-18,1495,7132,10,14,2,3,18,3.32417864962108,71.3936483420108
7582,2022-11-18,690,4602,20,7,0,1,33,3.52474826042964,24.9601282509184
7583,2022-11-18,518,2539,14,4,0,1,15,0.890469010167726,108.685051970977
7584,2022-11-18,4384,4030,10,7,1,2,13,0.796362627695143,126.43331401505
7585,2022-11-18,3604,4420,15,6,2,1,4,0.703290755989856,87.0195659962248
7586,2022-11-18,4940,5447,16,13,0,1,35,0.968646446804354,17.1845927820015
7587,2022-11-18,4646,4289,10,9,1,1,11,2.39112473643186,86.4355798592327
7588,2022-11-18,4608,5062,16,9,0,1,23,11.1235823162122,53.7918162317461
7589,2022-11-18,4132,5341,17,14,1,0,12,0.905320131217832,37.7661756381073
7590,2022-11-18,459,2150,10,3,0,1,12,2.50288484997434,143.068004310998
7591,2022-11-18,2399,4885,15,8,1,0,17,6.85257817763313,65.4461560489654
7592,2022-11-18,849,6511,13,2,4,1,15,5.10777213904308,35.0289721885236
7593,2022-11-18,3009,4869,17,10,0,1,30,3.18507571322379,17.0678331948066
7594,2022-11-18,4757,3726,17,9,0,0,17,2.26212543818783,18.7359029922476
7595,2022-11-18,2079,5415,9,9,2,2,13,1.14898750016015,96.3646616260122
7596,2022-11-18,3652,5686,12,12,1,4,15,1.35708039331971,113.558676949083
7597,2022-11-18,1471,4415,15,8,1,0,12,4.6468424462983,84.7796326163598
7598,2022-11-18,4051,3283,16,6,0,1,16,2.82921987599719,37.8594779601054
7599,2022-11-18,3432,5867,12,7,3,2,5,2.16857283949622,98.3845173738253
7600,2022-11-18,3439,5188,17,8,0,1,28,11.376028302817,41.6385116332615
7601,2022-11-18,1530,4085,12,4,1,2,15,5.35437381110129,30.4486545716621
7602,2022-11-18,3281,4564,23,10,0,1,22,1.13675419304987,26.6527369474557
7603,2022-11-18,53,5275,13,8,1,2,21,5.75095170708123,26.4454261762376
7604,2022-11-18,272,5071,24,4,0,0,60,0.707378031241853,24.4546063678323
7605,2022-11-18,3922,4138,14,6,1,3,10,1.37957693920161,108.872691763078
7606,2022-11-18,2197,6749,20,13,1,1,24,7.49099413289523,94.3718975095816
7607,2022-11-18,1944,4342,22,9,0,0,26,1.41841205506628,16.4164061031863
7608,2022-11-18,3715,5958,10,17,1,1,12,2.58225312377946,97.9550646822342
7609,2022-11-18,4735,5038,11,8,1,4,17,2.3820367971743,50.5641390700025
7610,2022-11-18,4510,4261,18,4,1,1,13,7.11214889046735,47.0050492272802
7611,2022-11-18,2454,3758,12,10,0,2,14,0.575130326891244,85.2267951702934
7612,2022-11-18,4163,4450,20,6,0,1,38,1.50076726135338,18.1181521297103
7613,2022-11-18,2693,4545,10,9,0,6,19,0.949004831495916,92.7030904275581
7614,2022-11-18,992,4575,14,7,1,3,10,3.74601537081793,56.0881651191229
7615,2022-11-18,3790,4135,18,7,0,0,30,3.34568536080642,13.3844645250495
7616,2022-11-18,3324,4587,15,5,1,4,13,3.86544232737277,42.363596959931
7617,2022-11-18,1102,4526,22,10,0,0,24,2.26143865474754,27.4084904667767
7618,2022-11-18,2479,5446,14,4,2,5,15,1.95828986096543,111.322016388798
7619,2022-11-18,3768,4551,18,6,1,0,19,5.01455722645072,59.0301683585619
7620,2022-11-18,3707,3498,17,6,0,0,23,2.97561090391286,30.6440570937626
7621,2022-11-18,3500,3725,21,6,0,1,22,1.7502496369828,21.1920832346642
7622,2022-11-18,4543,4267,17,4,1,4,9,3.67347399073924,35.1202824911788
7623,2022-11-18,4116,3590,10,7,0,2,21,2.40326853719289,90.8566301308019
7624,2022-11-18,3007,4324,13,7,1,3,12,0.737490847324185,73.9459047902601
7625,2022-11-18,641,4720,25,9,0,1,14,7.69985061143823,27.6656702960732
7626,2022-11-18,4371,6054,13,9,1,9,10,3.03748154126898,92.209898331801
7627,2022-11-18,359,2804,17,3,0,0,20,3.5366002144664,47.2280081272245
7628,2022-11-18,2970,4596,10,11,1,0,15,1.46342145487611,84.959303087702
7629,2022-11-18,2176,4134,18,3,0,2,41,1.84218676738852,24.6592021153176
7630,2022-11-18,2474,5293,17,16,0,0,12,6.42552565826073,96.2561228662688
7631,2022-11-18,2755,6141,12,3,4,1,13,0.909274788668088,89.2405151856438
7632,2022-11-18,1933,6018,11,4,3,0,21,6.18231224475445,32.3122679766257
7633,2022-11-18,1255,4784,10,11,1,2,12,0.84284597187849,85.4627699376255
7634,2022-11-18,3240,3478,17,7,0,1,10,5.27886203040251,71.2342684321704
7635,2022-11-18,466,4847,10,6,2,3,8,1.46733616261435,64.8189810946194
7636,2022-11-19,4142,4966,17,6,0,0,54,2.16343106556513,38.2228025993393
7637,2022-11-19,1160,4271,11,11,1,0,7,1.70729021211464,72.4238759581254
7638,2022-11-19,4365,9553,11,4,7,0,12,6.02630493976506,37.4844645665497
7639,2022-11-19,4759,4035,18,5,1,0,11,5.85309161079273,33.9709240759688
7640,2022-11-19,4932,5869,20,13,0,0,44,0.693733432392437,27.746153630523
7641,2022-11-19,97,5150,9,5,2,5,12,1.00421703239283,61.0685545999799
7642,2022-11-19,2941,5793,21,11,0,0,31,9.93161696215114,58.1736982805404
7643,2022-11-19,4070,3743,15,7,0,0,23,4.42910920913976,47.0148259683368
7644,2022-11-19,2537,3719,19,5,0,1,20,5.68582427751778,35.5049733703396
7645,2022-11-19,762,3232,15,5,0,1,23,1.32122588028219,32.7045859313575
7646,2022-11-19,3707,3407,13,3,1,0,13,5.0661706998456,24.0008083345139
7647,2022-11-19,3208,4399,18,7,0,1,32,2.99189915269518,24.6245137381288
7648,2022-11-19,2515,5407,14,7,2,4,5,2.56549621263496,28.371769690334
7649,2022-11-19,4643,5123,12,13,1,1,10,2.22949355071607,159.434391004682
7650,2022-11-19,4205,4728,20,5,1,0,19,7.78287867213158,66.1993180123401
7651,2022-11-19,1103,6028,10,4,4,1,8,1.28415175089472,189.87950765132
7652,2022-11-19,3172,2085,12,3,0,1,8,2.84583317143804,126.89973557144
7653,2022-11-19,3986,5853,17,16,1,0,13,1.53109294506275,21.5911487893539
7654,2022-11-19,4069,2832,15,7,0,0,12,0.823191431033341,37.2062210655975
7655,2022-11-19,1862,3379,16,7,0,0,22,0.793899549629425,15.8013018848556
7656,2022-11-19,3150,2428,11,5,0,1,8,2.78274429054649,34.2023363972535
7657,2022-11-19,395,5056,16,10,1,0,18,3.55659531125201,31.7467055373898
7658,2022-11-19,1108,6043,12,4,3,0,23,4.92989505527193,24.1617894232359
7659,2022-11-19,4627,2724,17,2,0,0,13,8.24238349434076,47.1384061312594
7660,2022-11-19,1035,3934,14,6,0,0,38,1.33746336305058,22.0946006022497
7661,2022-11-19,1341,8258,13,12,4,3,10,1.07666605410687,183.900836295693
7662,2022-11-19,1156,6941,21,14,0,3,48,0.906262241972989,32.0942087895975
7663,2022-11-19,1391,2163,10,5,0,1,7,1.12519687225254,151.240422710269
7664,2022-11-19,3101,4009,22,6,0,1,15,7.58999979925369,83.0600676748845
7665,2022-11-19,1093,2142,11,5,0,0,8,1.91777621796857,64.7716839975428
7666,2022-11-19,4263,7481,17,8,4,1,8,4.31092508214098,54.803534919824
7667,2022-11-19,1647,4216,12,7,0,1,26,7.16215492080624,53.7230896481651
7668,2022-11-19,767,3961,21,7,0,0,22,4.10658359974845,65.0484377789298
7669,2022-11-19,186,5232,15,11,0,0,18,13.8197792324411,52.881628221836
7670,2022-11-19,4801,5485,11,9,1,7,12,1.3467719295084,70.3902944017857
7671,2022-11-19,3353,3542,16,8,0,1,15,1.9203057120681,59.3597036724351
7672,2022-11-19,1699,5544,20,11,1,0,17,4.94016099343894,43.6136560788314
7673,2022-11-19,3684,3729,11,6,1,1,13,1.29158305626833,122.37751453847
7674,2022-11-19,1622,2952,18,5,0,0,14,3.51951113443335,22.809629627739
7675,2022-11-19,182,4375,22,5,0,1,38,1.752420561921,17.6906269816051
7676,2022-11-19,573,4262,8,17,0,0,7,1.12155235935707,110.671808941192
7677,2022-11-19,2523,5326,20,11,0,0,40,1.25568422365253,29.393173253515
7678,2022-11-19,3174,3837,10,3,1,4,17,0.86929992826321,62.2705343258401
7679,2022-11-19,4007,3407,18,7,0,0,13,4.5724627317383,57.0410746471729
7680,2022-11-19,3166,2990,12,3,1,0,13,1.3980546112975,52.2562871250821
7681,2022-11-19,1653,3494,16,9,0,0,10,3.93775585462054,40.8056256865065
7682,2022-11-19,565,3972,14,5,1,1,17,2.22475383592234,44.0018069723645
7683,2022-11-19,4948,3716,17,4,0,2,21,6.16332624960812,71.858550446724
7684,2022-11-19,171,6686,12,6,4,1,12,0.860368914097605,85.1929042784634
7685,2022-11-19,4256,3752,18,8,0,0,21,2.02021220581288,11.596535184714
7686,2022-11-19,3736,3591,14,6,1,0,11,1.41456423335674,99.0322369557396
7687,2022-11-19,2928,4276,18,8,0,1,18,6.76464904958319,63.077218537799
7688,2022-11-19,2563,4765,16,6,1,0,22,6.64528189541548,36.7443070078899
7689,2022-11-19,1579,3694,11,5,1,1,14,2.44229136845966,77.6633026837985
7690,2022-11-19,81,4456,15,6,1,0,22,4.06158310365601,64.8158701181965
7691,2022-11-19,1848,4453,17,8,0,0,16,12.0257614415241,57.8589854495289
7692,2022-11-19,4966,4034,10,9,1,0,12,1.33537610516867,66.0601606447165
7693,2022-11-19,822,4525,12,6,1,5,12,1.24674492982796,124.571885849702
7694,2022-11-19,1438,4579,9,8,1,4,13,0.792110525136768,98.8699624028072
7695,2022-11-19,3750,4614,22,8,0,1,30,2.1379438358182,27.0508915612128
7696,2022-11-19,4868,4785,14,9,1,0,16,4.85312039028496,52.4314250321688
7697,2022-11-19,1591,7939,17,6,5,1,8,2.88867480167895,27.493784129614
7698,2022-11-19,2812,6086,12,13,1,6,10,1.85943882634034,120.766490075226
7699,2022-11-19,416,4225,17,8,0,0,12,11.7514892209833,91.9234202679021
7700,2022-11-19,4276,4973,17,1,3,1,7,3.72950617672431,36.4037063710011
7701,2022-11-19,3750,2522,19,5,0,0,10,0.720346041936901,21.8056470012151
7702,2022-11-19,2507,4507,14,10,0,2,22,3.06997648446555,34.801215295936
7703,2022-11-19,2988,5011,12,6,2,1,19,0.605381985975728,55.9714228070746
7704,2022-11-19,2224,5048,23,8,1,1,19,1.47952205415969,33.9538551771839
7705,2022-11-19,4923,6843,13,11,2,3,25,1.43150464933304,75.9320506106905
7706,2022-11-19,2571,5165,20,15,0,0,15,4.1518780526237,57.1249281371073
7707,2022-11-19,214,4126,12,4,1,6,8,1.26256081508741,182.974584678446
7708,2022-11-19,4355,4817,18,11,0,0,30,2.17373690377044,15.6190781458718
7709,2022-11-19,1029,3266,14,7,0,0,17,3.16151286631664,31.6440243974893
7710,2022-11-19,4027,4193,18,5,1,0,17,4.42906434093757,130.289853071505
7711,2022-11-19,4052,2777,12,3,1,1,6,0.76957314832634,60.7412006260301
