"CustomerID","CustomerType","Registrationdate","Gender","Age","fallbonus","Income"
1444,2,2022-01-14,1,34,0,1
1445,4,2021-11-08,0,39,0,2
1446,1,2022-01-16,0,11,1,1
1447,2,2022-04-13,0,28,0,1
1448,2,2017-12-17,1,32,0,1
1449,4,2021-03-06,0,26,0,1
1450,2,2022-03-20,0,12,0,1
1451,2,2017-09-23,0,26,0,3
1452,1,2022-02-13,1,79,0,3
1453,2,2022-01-06,0,13,0,1
1454,1,2022-02-11,0,10,1,3
1455,1,2016-09-07,1,35,0,3
1456,1,2020-09-23,0,17,1,3
1457,3,2022-04-17,0,19,1,2
1458,2,2022-03-11,0,32,0,3
1459,4,2019-02-25,1,8,0,3
1460,1,2022-04-04,0,17,0,1
1461,1,2020-10-08,0,40,0,3
1462,4,2020-07-09,1,31,0,1
1463,4,2016-07-31,1,8,0,2
1464,3,2017-01-19,0,37,0,1
1465,3,2022-03-01,0,9,0,1
1466,1,2016-12-13,1,11,1,1
1467,4,2020-08-26,1,26,0,1
1468,4,2021-10-27,1,31,0,1
1469,4,2022-02-12,0,31,0,1
1470,3,2018-10-22,0,28,0,1
1471,1,2022-04-08,0,24,1,3
1472,1,2022-04-15,1,16,0,1
1473,4,2022-03-02,1,33,1,3
1474,1,2022-03-01,1,14,0,3
1475,2,2022-02-15,0,26,0,1
1476,1,2022-01-16,1,11,0,2
1477,1,2022-02-23,0,46,1,3
1478,4,2017-09-10,0,11,0,1
1479,3,2022-03-23,1,69,1,2
1480,2,2019-03-19,0,20,0,2
1481,3,2022-01-19,0,31,0,3
1482,3,2019-03-08,0,24,0,1
1483,2,2019-03-05,0,9,0,3
1484,1,2022-02-11,0,34,0,1
1485,4,2022-02-22,0,48,1,3
1486,4,2019-09-20,0,11,0,1
1487,3,2020-05-11,0,29,0,1
1488,2,2021-05-03,0,26,0,1
1489,3,2020-09-12,1,11,0,1
1490,2,2022-01-31,0,12,0,1
1491,4,2022-01-06,0,28,0,3
1492,1,2021-02-28,1,15,0,3
1493,3,2016-10-20,0,8,0,3
1494,3,2020-09-09,1,21,0,2
1495,3,2021-11-24,0,24,0,1
1496,3,2020-09-07,1,47,0,2
1497,4,2022-02-09,1,19,0,2
1498,4,2021-03-15,0,26,0,2
1499,2,2021-04-05,0,30,0,1
1500,3,2020-07-01,1,28,0,2
1501,2,2021-09-24,0,16,0,2
1502,2,2022-01-11,0,11,0,1
1503,1,2022-03-04,0,8,0,3
1504,3,2022-01-09,0,31,0,3
1505,1,2022-03-26,0,46,0,3
1506,1,2021-05-17,1,39,0,3
1507,1,2019-09-29,0,9,1,3
1508,4,2022-03-13,0,30,0,2
1509,2,2021-06-03,0,33,0,3
1510,3,2022-02-07,1,13,0,1
1511,1,2018-06-23,1,20,0,1
1512,4,2022-01-07,1,25,0,2
1513,2,2020-12-11,0,13,0,3
1514,1,2020-07-16,0,17,0,3
1515,3,2022-01-12,1,15,1,1
1516,3,2019-08-11,1,34,0,1
1517,2,2022-03-02,0,24,0,2
1518,2,2022-01-07,1,15,1,3
1519,1,2022-02-14,0,14,0,3
1520,1,2022-01-30,0,47,0,1
1521,4,2022-04-01,0,9,1,3
1522,4,2021-01-24,0,66,0,1
1523,4,2019-12-05,1,25,0,1
1524,4,2022-03-12,0,35,0,2
1525,2,2018-01-20,0,77,0,3
1526,3,2022-02-28,1,48,1,1
1527,4,2021-01-06,0,31,0,1
1528,4,2016-09-09,0,17,1,1
1529,2,2022-02-11,0,17,0,3
1530,2,2021-03-13,0,17,1,2
1531,3,2017-10-13,1,31,0,3
1532,4,2022-02-20,1,22,0,2
1533,1,2021-06-08,0,30,1,1
1534,2,2022-03-29,0,22,1,1
1535,1,2022-03-03,0,33,1,2
1536,2,2022-03-29,0,33,0,2
1537,3,2019-10-02,0,24,0,2
1538,2,2022-04-04,1,28,0,1
1539,4,2020-06-30,1,34,0,2
1540,2,2016-09-03,1,9,0,2
1541,3,2022-03-11,1,18,0,2
1542,2,2021-08-10,0,34,0,1
1543,2,2022-01-03,0,64,0,1
1544,3,2022-01-22,1,25,0,3
1545,1,2017-08-19,0,14,0,1
1546,4,2018-10-09,0,13,0,2
1547,2,2018-03-06,0,27,0,3
1548,2,2020-11-04,0,15,0,3
1549,3,2022-02-01,0,13,0,3
1550,4,2022-01-05,0,32,0,3
1551,4,2018-09-17,1,79,0,2
1552,4,2022-03-21,1,23,1,2
1553,1,2017-08-24,0,29,0,2
1554,2,2022-04-09,1,13,0,1
1555,4,2022-02-20,0,33,0,2
1556,4,2021-11-16,1,38,0,1
1557,3,2022-04-18,0,28,0,1
1558,4,2022-04-09,0,14,1,1
1559,4,2018-08-22,1,20,1,2
1560,2,2016-08-06,1,11,0,3
1561,3,2022-04-22,1,20,0,3
1562,4,2017-03-24,0,9,0,1
1563,4,2022-03-11,0,32,0,3
1564,3,2017-12-13,0,17,1,3
1565,4,2022-04-26,1,33,1,3
1566,4,2021-01-28,0,26,1,3
1567,2,2021-11-10,0,41,0,3
1568,4,2021-10-02,1,8,0,1
1569,1,2017-09-18,1,30,1,3
1570,4,2021-11-07,0,33,0,1
1571,4,2017-11-23,0,8,0,2
1572,1,2020-03-22,0,26,1,2
1573,1,2022-03-20,1,8,0,3
1574,3,2022-01-16,1,35,0,3
1575,2,2021-10-11,0,24,0,1
1576,2,2022-01-29,1,28,0,3
1577,3,2017-03-19,0,34,0,2
1578,1,2017-06-09,1,25,0,3
1579,3,2022-04-06,0,47,1,2
1580,2,2022-04-28,1,16,0,2
1581,2,2022-04-30,1,43,0,1
1582,1,2022-03-01,0,14,0,1
1583,1,2022-01-06,0,32,0,2
1584,1,2019-09-21,1,48,0,2
1585,3,2022-04-30,0,9,0,2
1586,3,2020-08-16,0,15,1,1
1587,3,2019-04-14,1,22,0,1
1588,4,2019-02-21,0,35,0,3
1589,4,2022-03-18,0,29,0,2
1590,1,2022-03-06,1,26,0,1
1591,2,2019-08-31,1,25,0,3
1592,3,2018-07-05,1,28,0,1
1593,4,2017-08-23,1,31,1,3
1594,4,2022-01-27,0,33,0,2
1595,1,2017-12-01,0,7,1,2
1596,2,2022-01-30,0,38,1,1
1597,4,2017-09-18,1,26,0,1
1598,4,2022-03-25,0,25,0,1
1599,3,2022-04-15,0,6,0,1
1600,1,2021-03-28,0,22,0,3
1601,2,2022-01-29,0,50,0,1
1602,2,2021-01-13,1,23,0,1
1603,3,2018-03-21,1,33,0,2
1604,3,2018-02-27,1,49,0,1
1605,4,2017-09-04,1,17,1,2
1606,2,2022-02-06,0,18,1,3
1607,3,2021-12-28,1,23,0,1
1608,2,2021-09-11,0,11,0,1
1609,3,2022-01-25,0,32,0,2
1610,2,2022-02-23,0,24,0,2
1611,4,2022-04-11,1,30,0,2
1612,3,2022-01-26,0,39,0,1
1613,2,2022-01-09,0,30,1,1
1614,4,2019-01-31,0,12,0,2
1615,4,2022-01-20,0,11,0,2
1616,3,2022-03-26,1,23,1,2
1617,4,2022-04-19,0,12,1,3
1618,3,2022-03-19,0,25,1,2
1619,1,2021-03-25,1,46,1,2
1620,4,2022-02-18,1,21,0,3
1621,2,2022-01-26,1,7,0,1
1622,2,2021-08-06,0,10,0,3
1623,2,2021-04-17,0,32,0,2
1624,4,2022-04-27,0,23,1,1
1625,2,2017-11-03,0,9,1,1
1626,4,2022-01-17,1,33,0,2
1627,3,2021-12-14,1,29,0,2
1628,4,2022-02-16,0,35,0,3
1629,3,2022-01-03,0,47,0,2
1630,3,2017-01-14,0,31,0,2
1631,3,2022-02-22,1,48,0,2
1632,1,2020-04-29,0,32,0,3
1633,3,2018-05-09,0,29,1,2
1634,2,2022-03-27,0,35,0,2
1635,2,2018-04-23,0,33,1,3
1636,1,2020-09-20,0,10,0,2
1637,3,2022-01-05,0,23,0,3
1638,3,2017-04-12,0,7,0,2
1639,1,2022-02-20,0,8,0,3
1640,1,2020-01-01,1,35,0,2
1641,4,2022-01-29,0,31,0,1
1642,1,2016-07-27,1,68,0,2
1643,3,2022-01-28,0,33,0,1
1644,2,2022-04-22,0,16,0,1
1645,4,2021-06-09,0,28,0,2
1646,4,2019-12-07,0,47,0,1
1647,1,2021-02-09,0,39,0,3
1648,2,2022-04-04,1,30,1,1
1649,3,2022-01-25,0,54,0,2
1650,1,2022-04-25,0,42,0,3
1651,4,2018-10-04,0,26,0,2
1652,1,2021-05-12,0,20,0,2
1653,2,2022-04-27,1,29,1,1
1654,4,2021-12-28,0,21,0,1
1655,2,2022-02-25,0,40,0,2
1656,2,2021-11-15,0,44,1,1
1657,2,2022-02-01,0,14,0,2
1658,1,2018-06-18,0,26,0,3
1659,4,2016-11-01,0,31,0,3
1660,3,2022-03-26,0,46,0,2
1661,2,2021-08-23,0,29,0,2
1662,3,2022-02-17,0,31,0,2
1663,1,2022-01-07,0,27,0,1
1664,4,2022-02-13,0,50,0,1
1665,3,2021-10-08,0,28,0,1
1666,3,2021-03-15,1,9,0,1
1667,1,2022-04-25,1,40,0,3
1668,1,2021-03-08,0,27,0,2
1669,2,2020-10-26,0,32,0,2
1670,1,2022-02-21,0,26,0,3
1671,2,2020-03-14,1,6,1,1
1672,3,2022-04-19,0,28,0,3
1673,2,2021-05-17,1,15,1,2
1674,4,2022-02-18,0,49,0,3
1675,3,2021-08-12,0,22,1,1
1676,1,2021-10-19,1,47,0,3
1677,4,2022-02-03,1,11,0,2
1678,2,2017-08-26,1,18,0,3
1679,3,2022-04-09,0,22,0,1
1680,2,2022-04-01,1,33,0,2
1681,1,2020-11-30,0,16,0,3
1682,3,2022-04-06,1,16,1,2
1683,3,2022-03-21,0,25,0,3
1684,4,2022-01-17,1,22,0,1
1685,1,2022-03-06,1,28,0,3
1686,4,2022-03-31,0,17,0,2
1687,1,2022-01-11,1,44,0,3
1688,3,2016-10-25,0,40,0,1
1689,3,2021-07-07,0,37,0,1
1690,4,2020-05-02,1,16,1,3
1691,1,2020-10-16,1,41,0,3
1692,2,2021-11-13,1,54,0,1
1693,3,2020-06-14,0,66,0,1
1694,4,2021-09-27,0,28,0,2
1695,4,2022-03-01,1,34,1,2
1696,3,2022-03-15,0,15,0,2
1697,2,2022-02-04,1,15,1,1
1698,2,2022-03-02,0,7,1,1
1699,1,2021-11-13,0,10,0,2
1700,2,2022-02-14,1,34,0,2
1701,3,2017-08-17,0,31,0,3
1702,4,2022-01-22,0,22,1,1
1703,3,2022-04-09,0,76,0,3
1704,1,2022-03-26,0,53,1,3
1705,3,2021-09-18,0,29,0,2
1706,3,2020-05-08,0,24,0,1
1707,1,2022-02-16,1,19,0,1
1708,2,2021-08-01,1,33,0,1
1709,3,2018-04-16,0,23,0,2
1710,3,2020-09-30,0,30,0,1
1711,3,2020-11-26,0,57,0,2
1712,3,2020-09-14,0,41,1,1
1713,3,2022-04-03,0,38,1,2
1714,2,2020-08-19,0,18,0,1
1715,2,2022-04-14,0,26,0,3
1716,4,2021-05-30,1,32,0,1
1717,1,2022-04-24,1,7,1,3
1718,4,2018-07-07,1,24,1,2
1719,3,2021-07-20,0,37,1,2
1720,4,2022-04-25,0,26,0,2
1721,1,2020-07-23,0,16,0,1
1722,4,2018-01-16,0,39,0,2
1723,2,2020-05-18,1,70,1,3
1724,3,2022-02-06,1,17,0,2
1725,3,2022-01-31,1,33,0,2
1726,1,2017-05-25,0,12,0,1
1727,2,2022-02-23,1,50,0,1
1728,3,2022-02-02,0,9,1,3
1729,4,2020-12-01,0,26,0,3
1730,2,2016-07-30,0,26,0,1
1731,3,2017-11-23,1,26,0,1
1732,3,2017-02-17,1,48,0,1
1733,3,2018-11-17,0,30,1,1
1734,2,2017-01-14,0,29,0,1
1735,3,2022-02-02,1,6,0,3
1736,3,2018-04-05,0,36,1,1
1737,2,2021-05-30,0,34,0,3
1738,3,2022-03-31,1,29,0,2
1739,4,2022-03-31,0,16,0,2
1740,4,2022-01-10,1,34,1,2
1741,2,2022-04-02,1,12,0,2
1742,1,2021-06-02,1,14,0,3
1743,3,2016-09-22,1,24,0,2
1744,1,2019-06-24,0,32,1,2
1745,2,2021-02-27,0,28,0,2
1746,2,2022-01-20,1,25,0,1
1747,1,2021-10-22,0,21,0,3
1748,2,2021-06-23,0,18,0,2
1749,2,2022-01-24,0,34,1,1
1750,2,2016-08-15,0,27,1,3
1751,2,2018-09-06,1,18,0,3
1752,2,2022-02-02,0,32,0,2
1753,2,2018-04-12,1,7,0,3
1754,1,2019-09-28,0,16,0,3
1755,4,2022-03-19,0,35,0,1
1756,2,2020-02-06,1,26,0,1
1757,2,2022-01-30,0,49,0,1
1758,4,2016-07-10,0,30,1,1
1759,4,2022-01-19,0,32,0,1
1760,3,2022-01-07,1,39,1,3
1761,4,2022-04-07,0,15,0,3
1762,3,2020-07-06,0,32,0,2
1763,4,2022-04-24,0,35,0,2
1764,3,2017-08-15,0,17,0,2
1765,3,2022-02-24,0,27,0,1
1766,2,2022-04-04,0,40,1,1
1767,3,2022-04-08,1,8,0,1
1768,2,2019-10-22,0,33,0,2
1769,2,2021-12-12,1,8,1,1
1770,3,2022-02-01,0,9,1,2
1771,2,2022-01-12,1,21,0,2
1772,2,2021-11-07,1,34,0,2
1773,4,2022-03-11,0,16,0,2
1774,4,2022-03-01,0,52,0,2
1775,4,2022-02-09,0,12,0,2
1776,1,2019-02-13,0,18,1,3
1777,4,2022-02-09,1,12,1,2
1778,3,2021-02-24,0,26,0,1
1779,1,2021-06-19,0,25,0,3
1780,4,2018-03-22,0,43,0,1
1781,1,2022-02-25,1,30,0,1
1782,1,2021-05-14,1,9,1,2
1783,4,2022-01-30,0,16,0,3
1784,2,2022-02-24,0,32,1,1
1785,2,2017-12-06,0,40,0,1
1786,3,2021-06-03,1,28,0,1
1787,2,2021-08-21,1,39,0,2
1788,4,2019-04-01,0,37,1,1
1789,2,2022-04-02,0,19,0,1
1790,1,2018-01-26,0,39,1,2
1791,2,2018-12-14,0,35,0,3
1792,2,2021-03-20,1,70,0,3
1793,4,2022-02-23,0,34,0,3
1794,4,2017-06-24,0,33,0,3
1795,1,2022-03-26,1,23,0,1
1796,2,2022-02-02,0,33,0,1
1797,2,2020-11-01,0,28,0,1
1798,3,2022-02-03,0,30,1,2
1799,1,2021-07-17,0,47,0,3
1800,2,2022-01-21,0,18,0,1
1801,4,2022-04-01,0,19,1,2
1802,1,2022-03-24,0,34,1,2
1803,1,2020-08-23,0,34,0,3
1804,3,2021-03-12,0,48,0,1
1805,2,2021-04-05,0,12,0,3
1806,1,2022-04-03,0,43,0,3
1807,4,2022-01-28,0,24,0,1
1808,1,2022-02-18,1,25,0,3
1809,2,2017-02-18,1,50,0,3
1810,2,2021-07-26,1,8,0,3
1811,2,2022-02-02,0,20,0,3
1812,2,2018-02-19,0,24,0,1
1813,1,2022-02-27,0,27,0,3
1814,3,2022-02-21,0,31,0,2
1815,1,2021-05-04,0,9,0,2
1816,2,2022-04-02,0,23,0,3
1817,2,2022-04-08,1,9,0,3
1818,1,2022-03-21,0,36,0,3
1819,1,2020-02-25,0,6,0,3
1820,4,2022-04-07,0,44,0,2
1821,2,2021-01-11,0,31,0,1
1822,4,2020-04-25,0,64,0,1
1823,4,2022-02-24,0,10,0,2
1824,2,2022-03-25,0,56,0,1
1825,4,2022-01-31,0,28,0,3
1826,4,2021-11-03,0,47,0,1
1827,3,2022-03-02,0,34,0,1
1828,3,2021-05-30,1,9,1,1
1829,4,2022-01-05,0,32,0,3
1830,1,2022-03-03,0,20,0,2
1831,3,2022-04-04,0,35,0,1
1832,1,2022-04-29,1,27,1,2
1833,1,2021-12-05,1,69,0,1
1834,2,2022-04-16,1,35,0,2
1835,1,2021-07-03,1,26,0,3
1836,3,2021-02-12,0,24,0,1
1837,4,2018-11-12,0,43,0,1
1838,4,2022-01-18,0,27,0,2
1839,2,2018-09-29,0,27,0,2
1840,4,2021-08-29,1,30,1,2
1841,3,2022-04-13,0,7,0,3
1842,2,2019-03-24,0,28,0,1
1843,1,2022-03-30,0,41,0,3
1844,1,2018-04-20,0,29,1,3
1845,4,2019-05-15,0,30,0,2
1846,3,2021-02-05,1,8,0,2
1847,2,2022-01-06,0,10,0,1
1848,1,2021-01-19,1,30,0,3
1849,3,2017-10-10,1,12,0,2
1850,3,2021-09-12,0,12,0,1
1851,1,2020-02-24,1,10,0,3
1852,1,2022-04-15,0,31,0,1
1853,1,2022-04-04,1,48,1,3
1854,2,2022-02-18,0,43,0,1
1855,3,2021-12-30,1,29,0,3
1856,4,2022-01-18,0,18,0,2
1857,3,2022-03-29,0,10,0,2
1858,3,2022-03-28,0,29,0,2
1859,1,2022-01-21,0,18,0,3
1860,2,2019-10-31,0,18,0,1
1861,1,2021-09-21,0,33,1,3
1862,4,2021-04-17,1,11,0,3
1863,1,2021-02-05,1,40,1,3
1864,4,2022-01-17,0,21,0,2
1865,4,2018-08-10,0,29,0,2
1866,1,2022-04-11,0,32,0,3
1867,2,2022-01-22,0,7,0,1
1868,1,2022-02-22,1,36,1,1
1869,1,2022-04-05,1,22,0,3
1870,2,2020-02-15,1,26,0,2
1871,2,2022-03-16,1,39,0,2
1872,2,2022-04-17,0,30,0,1
1873,3,2020-10-20,0,7,0,1
1874,2,2018-12-02,1,23,0,2
1875,2,2020-09-08,0,24,0,3
1876,2,2022-02-22,1,43,0,2
1877,4,2018-12-03,0,34,0,2
1878,1,2022-03-02,0,22,0,3
1879,4,2018-06-06,0,49,0,2
1880,4,2022-03-08,0,12,1,1
1881,3,2021-01-11,0,32,1,3
1882,2,2017-03-30,0,13,0,3
1883,4,2022-02-14,0,50,0,1
1884,3,2022-01-01,1,34,1,3
1885,3,2022-02-23,1,43,0,2
1886,3,2020-11-16,0,14,0,2
1887,2,2022-03-19,1,18,0,3
1888,3,2022-02-18,1,80,0,2
1889,1,2022-04-08,0,55,0,1
1890,2,2022-04-13,0,27,0,3
1891,4,2022-04-04,0,32,0,1
1892,1,2016-08-22,1,15,0,1
1893,1,2017-01-19,1,29,0,3
1894,3,2022-03-02,1,33,0,3
1895,1,2022-03-21,0,15,0,2
1896,2,2022-01-20,0,28,0,3
1897,1,2022-04-19,1,8,0,3
1898,2,2021-06-27,1,27,0,3
1899,2,2022-02-25,0,30,0,1
1900,1,2019-12-23,0,43,0,3
1901,4,2022-04-04,0,29,0,1
1902,3,2020-02-24,1,23,1,3
1903,4,2021-02-04,1,65,0,2
1904,4,2016-08-17,1,40,1,2
1905,3,2022-02-14,0,28,0,2
1906,2,2021-08-15,0,25,0,3
1907,2,2022-03-30,0,72,0,2
1908,1,2021-09-13,0,27,1,1
1909,4,2021-09-03,1,19,0,1
1910,3,2019-02-28,0,33,0,1
1911,4,2020-04-09,0,66,1,3
1912,3,2022-04-06,1,39,0,1
1913,4,2022-03-17,0,19,0,3
1914,2,2021-04-19,1,13,0,1
1915,4,2019-10-03,0,42,0,1
1916,3,2022-02-05,0,9,1,2
1917,1,2022-02-24,0,17,0,3
1918,2,2022-04-26,1,73,1,1
1919,4,2019-10-05,1,25,0,1
1920,1,2022-04-16,1,17,1,2
1921,4,2022-03-08,1,33,0,1
1922,1,2022-02-03,0,9,0,3
1923,1,2022-04-12,1,69,0,2
1924,4,2022-03-23,1,11,0,2
1925,4,2022-02-01,0,29,0,3
1926,4,2019-02-28,0,29,0,1
1927,1,2020-05-12,0,20,0,2
1928,4,2021-08-29,1,19,0,3
1929,1,2022-03-27,0,24,0,3
1930,4,2022-04-14,0,22,0,2
1931,1,2022-01-11,1,40,0,3
1932,2,2021-09-09,0,6,0,2
1933,2,2022-03-13,1,36,0,1
1934,1,2016-07-17,0,18,0,3
1935,3,2022-02-24,1,41,0,2
1936,1,2017-11-07,0,9,1,1
1937,1,2020-09-06,0,23,0,1
1938,1,2022-02-27,1,9,0,1
1939,2,2022-03-12,1,29,0,1
1940,4,2022-04-16,0,9,0,1
1941,3,2022-02-16,1,7,0,3
1942,1,2020-07-11,1,18,0,3
1943,2,2021-04-10,0,31,1,1
1944,4,2016-10-03,0,32,0,2
1945,4,2022-03-31,0,12,1,2
1946,3,2016-09-30,0,27,0,3
1947,1,2022-01-25,0,7,0,3
1948,1,2022-04-30,1,14,0,3
1949,2,2017-10-09,1,33,1,1
1950,4,2020-07-19,0,44,1,2
1951,1,2020-01-03,0,16,0,2
1952,2,2022-03-17,0,28,0,1
1953,1,2022-04-10,0,33,0,1
1954,3,2021-04-30,0,10,0,3
1955,3,2022-03-07,0,30,0,3
1956,2,2022-01-17,0,30,0,1
1957,2,2020-11-08,0,33,0,1
1958,2,2022-02-10,0,14,1,3
1959,2,2018-06-27,0,23,0,1
1960,1,2021-07-22,0,28,1,1
1961,4,2020-06-23,0,45,0,2
1962,2,2016-10-17,0,35,1,3
1963,1,2022-03-08,0,16,1,2
1964,3,2017-02-24,0,26,0,2
1965,3,2022-03-26,0,19,0,3
1966,3,2021-10-29,1,7,1,1
1967,3,2022-02-08,0,7,1,1
1968,2,2021-01-21,0,12,0,3
1969,2,2022-04-19,0,47,0,1
1970,2,2022-04-11,1,12,1,2
1971,4,2019-02-08,1,29,0,3
1972,4,2022-02-04,0,33,0,3
1973,2,2021-03-01,1,11,0,1
1974,1,2022-04-01,1,11,0,2
1975,4,2022-01-22,1,30,0,1
1976,2,2018-01-17,1,25,0,3
1977,4,2022-04-24,1,7,0,1
1978,4,2018-10-22,0,28,0,3
1979,3,2018-02-13,0,22,0,2
1980,3,2017-03-11,1,30,0,1
1981,4,2016-11-17,0,13,0,3
1982,3,2022-04-28,0,37,0,3
1983,1,2021-01-25,1,31,1,2
1984,2,2016-09-30,1,11,0,1
1985,2,2022-01-21,0,11,0,1
1986,1,2019-11-06,0,17,1,3
1987,1,2022-02-21,1,41,0,3
1988,3,2022-04-13,1,18,0,2
1989,1,2022-04-22,0,30,0,1
1990,1,2021-08-08,0,26,1,3
1991,4,2021-08-20,1,19,0,1
1992,2,2020-11-16,0,48,0,3
1993,4,2022-04-01,0,43,0,2
1994,1,2017-10-15,1,17,0,2
1995,4,2022-03-09,1,32,0,3
1996,4,2019-09-14,0,31,0,3
1997,1,2022-02-14,0,10,0,1
1998,3,2021-06-07,1,27,0,3
1999,2,2021-01-27,1,37,1,1
2000,3,2019-09-06,1,35,0,3
2001,2,2022-01-15,0,32,1,3
2002,4,2022-01-05,0,20,0,2
2003,2,2022-02-10,0,9,0,3
2004,4,2022-03-30,0,18,1,1
2005,2,2018-03-19,1,33,1,3
2006,4,2019-02-09,0,47,1,2
2007,3,2017-02-28,1,18,0,2
2008,2,2021-05-05,1,33,0,3
2009,4,2016-12-24,1,21,0,1
2010,4,2017-04-20,0,27,0,2
2011,1,2022-03-02,1,40,0,1
2012,4,2020-09-21,1,46,0,2
2013,1,2022-03-10,1,34,0,3
2014,2,2022-03-12,0,39,0,2
2015,3,2021-06-27,0,16,1,1
2016,1,2022-01-07,1,34,0,3
2017,2,2018-09-01,0,33,1,1
2018,3,2022-02-03,0,31,1,1
2019,3,2020-08-09,0,31,0,1
2020,4,2022-01-03,0,15,0,2
2021,3,2021-01-19,0,17,1,2
2022,4,2020-12-01,0,13,0,2
2023,2,2019-10-10,0,13,1,3
2024,3,2022-02-08,1,36,1,3
2025,4,2020-05-07,1,37,0,2
2026,2,2022-02-03,1,28,0,2
2027,2,2021-02-18,0,32,0,3
2028,2,2021-08-23,0,43,0,2
2029,3,2017-03-24,0,49,0,2
2030,2,2022-04-02,0,29,0,2
2031,2,2017-06-23,1,35,0,2
2032,4,2017-10-26,0,14,1,2
2033,4,2022-04-19,0,61,0,3
2034,3,2021-06-15,1,40,0,1
2035,1,2022-02-17,1,29,0,2
2036,1,2022-01-26,1,34,0,2
2037,4,2021-05-07,0,38,0,1
2038,4,2018-07-15,0,28,0,2
2039,3,2022-04-18,1,9,0,2
2040,3,2022-03-27,0,29,0,2
2041,2,2022-04-18,1,27,0,1
2042,3,2022-02-26,1,14,1,2
2043,3,2018-01-13,0,21,0,2
2044,4,2022-02-01,0,19,0,2
2045,4,2021-06-10,0,11,0,2
2046,3,2019-07-26,0,33,0,2
2047,1,2021-10-05,1,34,0,2
2048,2,2021-04-03,1,28,0,3
2049,3,2022-04-05,0,17,0,2
2050,4,2020-12-12,1,26,0,3
2051,4,2021-11-20,1,52,0,2
2052,3,2020-08-22,0,31,0,1
2053,2,2022-01-31,0,35,1,1
2054,4,2017-03-25,0,59,0,2
2055,1,2022-04-28,0,58,0,2
2056,1,2019-03-20,0,31,0,3
2057,1,2016-09-09,0,46,1,3
2058,3,2021-10-07,0,39,0,3
2059,2,2022-04-18,1,31,0,1
2060,2,2022-04-03,0,25,0,1
2061,2,2021-10-07,0,27,1,1
2062,3,2020-08-27,0,21,0,2
2063,3,2022-04-26,1,23,0,2
2064,3,2022-02-01,0,31,1,2
2065,1,2022-04-19,1,30,1,2
2066,3,2022-01-26,1,27,0,2
2067,4,2022-04-23,0,49,0,1
2068,2,2021-08-12,0,28,0,1
2069,3,2022-02-02,0,26,0,2
2070,2,2020-08-18,0,19,1,3
2071,1,2022-03-16,0,12,0,3
2072,4,2022-04-30,1,16,0,2
2073,4,2022-03-20,0,73,0,1
2074,1,2020-03-11,0,11,0,3
2075,4,2021-01-31,0,29,0,1
2076,3,2021-06-02,1,14,0,2
2077,1,2022-01-13,0,14,1,3
2078,1,2019-03-05,0,27,0,3
2079,3,2016-09-18,0,13,0,2
2080,4,2019-10-29,0,17,0,2
2081,3,2022-02-13,0,18,0,2
2082,1,2022-02-05,0,16,1,2
2083,3,2021-02-11,0,12,0,1
2084,3,2016-07-15,1,29,0,2
2085,4,2020-02-18,0,28,0,2
2086,1,2018-08-27,1,42,1,3
2087,2,2022-03-07,0,27,0,2
2088,3,2022-01-21,0,22,0,3
2089,4,2021-07-09,0,34,0,1
2090,4,2021-10-22,0,20,0,2
2091,2,2021-04-15,1,20,1,1
2092,4,2020-01-30,1,30,0,2
2093,1,2021-07-12,0,10,0,1
2094,2,2021-10-20,1,18,0,2
2095,2,2020-12-24,1,44,0,3
2096,1,2021-11-18,0,49,0,1
2097,4,2022-01-12,1,31,0,2
2098,3,2022-01-02,1,7,0,2
2099,3,2021-01-16,1,32,0,1
2100,3,2021-02-03,1,22,0,1
2101,2,2021-01-09,0,30,0,1
2102,1,2022-04-24,0,35,0,3
2103,2,2022-03-17,1,35,0,3
2104,4,2022-03-13,0,14,0,2
2105,4,2021-12-29,1,13,0,3
2106,2,2022-02-04,1,25,1,1
2107,1,2022-01-24,0,48,1,2
2108,4,2021-12-15,0,42,0,1
2109,3,2017-07-24,1,31,0,1
2110,3,2019-02-06,0,46,0,2
2111,4,2022-01-27,0,13,0,2
2112,4,2021-05-13,1,14,0,2
2113,4,2021-04-28,0,19,0,2
2114,1,2022-01-26,0,12,0,2
2115,2,2018-04-25,0,34,0,3
2116,4,2018-08-14,0,10,1,2
2117,3,2021-03-06,0,12,0,1
2118,4,2022-02-17,0,54,0,1
2119,3,2022-04-18,0,8,0,2
2120,2,2022-01-03,0,17,0,2
2121,1,2017-08-22,1,35,0,2
2122,2,2017-01-05,0,32,0,3
2123,3,2022-01-25,0,35,0,3
2124,2,2022-02-16,0,27,0,1
2125,3,2022-01-01,0,6,0,1
2126,1,2022-03-05,0,75,0,1
2127,3,2021-04-05,1,38,0,1
2128,2,2022-01-11,1,13,0,2
2129,1,2022-01-11,0,39,0,3
2130,1,2022-01-23,1,46,0,1
2131,3,2022-02-10,1,41,0,2
2132,3,2021-10-13,1,15,0,2
2133,1,2022-03-28,0,10,0,2
2134,3,2017-03-15,1,35,1,2
2135,4,2022-01-20,1,31,1,1
2136,3,2021-04-16,0,33,0,1
2137,4,2022-01-06,0,49,1,2
2138,1,2017-08-02,0,38,1,2
2139,3,2022-04-06,0,27,0,1
2140,3,2019-02-25,0,30,1,1
2141,1,2022-03-17,0,32,0,3
