"TransID","Date","CustomerID","ProductID"
1959,2022-08-14,4387,1
1960,2022-08-14,1517,2
1961,2022-08-14,314,3
1962,2022-08-14,4272,1
1963,2022-08-14,3055,2
1964,2022-08-14,3936,2
1965,2022-08-14,1936,1
1966,2022-08-14,663,2
1967,2022-08-14,871,1
1968,2022-08-14,3607,3
1969,2022-08-14,91,1
1970,2022-08-14,1588,4
1971,2022-08-14,2586,1
1972,2022-08-14,3315,2
1973,2022-08-14,4343,4
1974,2022-08-14,1640,4
1975,2022-08-14,2201,1
1976,2022-08-14,2858,3
1977,2022-08-14,4069,3
1978,2022-08-14,3432,4
1979,2022-08-15,4645,4
1980,2022-08-15,375,3
1981,2022-08-15,4514,1
1982,2022-08-15,2869,3
1983,2022-08-15,2585,1
1984,2022-08-15,4842,2
1985,2022-08-15,3259,1
1986,2022-08-15,2511,1
1987,2022-08-15,4048,4
1988,2022-08-15,4341,1
1989,2022-08-15,812,1
1990,2022-08-15,1386,3
1991,2022-08-15,4061,1
1992,2022-08-15,3630,2
1993,2022-08-15,2841,1
1994,2022-08-16,4406,1
1995,2022-08-16,1864,1
1996,2022-08-16,4501,3
1997,2022-08-16,4773,2
1998,2022-08-16,1457,4
1999,2022-08-16,3549,2
2000,2022-08-16,1605,3
2001,2022-08-16,2818,4
2002,2022-08-16,4213,2
2003,2022-08-16,3497,1
2004,2022-08-16,2170,1
2005,2022-08-16,3545,1
2006,2022-08-16,4998,2
2007,2022-08-16,253,1
2008,2022-08-16,1788,1
2009,2022-08-16,3390,1
2010,2022-08-16,1541,2
2011,2022-08-16,4939,2
2012,2022-08-16,2180,4
2013,2022-08-17,709,1
2014,2022-08-17,4734,2
2015,2022-08-17,2821,2
2016,2022-08-17,3917,2
2017,2022-08-17,534,3
2018,2022-08-17,4005,1
2019,2022-08-17,276,2
2020,2022-08-17,744,2
2021,2022-08-17,3468,1
2022,2022-08-17,2205,2
2023,2022-08-17,4786,4
2024,2022-08-17,3862,4
2025,2022-08-17,4595,1
2026,2022-08-17,3842,1
2027,2022-08-17,4940,2
2028,2022-08-18,1672,4
2029,2022-08-18,2691,4
2030,2022-08-18,2176,1
2031,2022-08-18,2326,3
2032,2022-08-18,821,1
2033,2022-08-18,2460,4
2034,2022-08-18,3407,2
2035,2022-08-18,31,2
2036,2022-08-18,821,1
2037,2022-08-18,799,4
2038,2022-08-18,2119,3
2039,2022-08-18,4475,2
2040,2022-08-18,1888,2
2041,2022-08-18,2284,1
2042,2022-08-18,382,1
2043,2022-08-18,2803,2
2044,2022-08-19,4092,3
2045,2022-08-19,1822,3
2046,2022-08-19,5000,2
2047,2022-08-19,4161,2
2048,2022-08-19,1892,2
2049,2022-08-19,4653,1
2050,2022-08-19,1057,1
2051,2022-08-19,4953,1
2052,2022-08-19,2197,3
2053,2022-08-19,593,3
2054,2022-08-19,2911,2
2055,2022-08-19,3552,5
2056,2022-08-19,2696,2
2057,2022-08-20,4418,1
2058,2022-08-20,3987,3
2059,2022-08-20,3578,2
2060,2022-08-20,2882,2
2061,2022-08-20,558,2
2062,2022-08-20,4048,2
2063,2022-08-20,1373,1
2064,2022-08-20,4171,3
2065,2022-08-20,4212,2
2066,2022-08-20,2523,3
2067,2022-08-20,2018,1
2068,2022-08-20,4924,1
2069,2022-08-20,3174,1
2070,2022-08-20,1840,4
2071,2022-08-20,2776,1
2072,2022-08-20,4473,1
2073,2022-08-20,3102,1
2074,2022-08-20,937,2
2075,2022-08-20,348,2
2076,2022-08-20,880,2
2077,2022-08-20,1507,1
2078,2022-08-20,4330,1
2079,2022-08-20,1637,2
2080,2022-08-20,2771,2
2081,2022-08-20,3121,4
2082,2022-08-20,3621,1
2083,2022-08-20,3999,2
2084,2022-08-20,187,1
2085,2022-08-20,2973,1
2086,2022-08-20,967,1
2087,2022-08-20,71,1
2088,2022-08-20,2170,1
2089,2022-08-20,4094,4
2090,2022-08-21,3818,1
2091,2022-08-21,3776,4
2092,2022-08-21,4603,4
2093,2022-08-21,2979,2
2094,2022-08-21,3830,4
2095,2022-08-21,2893,1
2096,2022-08-21,2421,1
2097,2022-08-21,4494,3
2098,2022-08-21,4356,2
2099,2022-08-21,4189,4
2100,2022-08-21,1683,5
2101,2022-08-21,2761,2
2102,2022-08-21,1781,1
2103,2022-08-21,3343,4
2104,2022-08-21,3200,1
2105,2022-08-21,2363,1
2106,2022-08-21,249,1
2107,2022-08-21,4833,1
2108,2022-08-21,2665,3
2109,2022-08-21,1394,1
2110,2022-08-21,4334,2
2111,2022-08-22,4959,2
2112,2022-08-22,1609,2
2113,2022-08-22,4936,2
2114,2022-08-22,3027,1
2115,2022-08-22,1744,1
2116,2022-08-22,2378,4
2117,2022-08-22,1465,2
2118,2022-08-22,407,1
2119,2022-08-22,3535,1
2120,2022-08-22,3057,1
2121,2022-08-22,2084,2
2122,2022-08-22,4973,1
2123,2022-08-22,5,3
2124,2022-08-22,3041,1
2125,2022-08-22,2168,1
2126,2022-08-22,1406,1
2127,2022-08-22,770,2
2128,2022-08-22,3087,1
2129,2022-08-23,4463,1
2130,2022-08-23,690,3
2131,2022-08-23,3726,1
2132,2022-08-23,4251,1
2133,2022-08-23,586,2
2134,2022-08-23,31,2
2135,2022-08-23,3026,1
2136,2022-08-23,3463,4
2137,2022-08-23,602,1
2138,2022-08-23,943,1
2139,2022-08-24,4050,2
2140,2022-08-24,1824,1
2141,2022-08-24,728,3
2142,2022-08-24,4691,1
2143,2022-08-24,2297,3
2144,2022-08-24,4187,2
2145,2022-08-24,4031,1
2146,2022-08-24,2853,1
2147,2022-08-24,325,1
2148,2022-08-24,4626,2
2149,2022-08-24,4830,1
2150,2022-08-24,2793,2
2151,2022-08-25,3386,3
2152,2022-08-25,3764,1
2153,2022-08-25,848,2
2154,2022-08-25,3478,1
2155,2022-08-25,3976,2
2156,2022-08-25,484,1
2157,2022-08-25,2442,4
2158,2022-08-25,3391,1
2159,2022-08-25,4118,3
2160,2022-08-25,3552,1
2161,2022-08-25,2759,3
2162,2022-08-25,1060,4
2163,2022-08-25,123,1
2164,2022-08-25,4981,4
2165,2022-08-25,1696,1
2166,2022-08-26,3629,3
2167,2022-08-26,3994,1
2168,2022-08-26,1520,2
2169,2022-08-26,4635,2
2170,2022-08-26,1365,3
2171,2022-08-26,2517,2
2172,2022-08-26,3682,1
2173,2022-08-26,236,1
2174,2022-08-26,1169,1
2175,2022-08-26,3755,1
2176,2022-08-26,291,1
2177,2022-08-26,4989,2
2178,2022-08-26,3175,1
2179,2022-08-26,3018,2
2180,2022-08-27,2976,4
2181,2022-08-27,3914,1
2182,2022-08-27,718,3
2183,2022-08-27,4191,2
2184,2022-08-27,2585,1
2185,2022-08-27,4412,1
2186,2022-08-27,1837,1
2187,2022-08-27,2886,1
2188,2022-08-27,4799,3
2189,2022-08-27,1344,1
2190,2022-08-27,2360,3
2191,2022-08-27,738,3
2192,2022-08-27,3377,3
2193,2022-08-27,1248,2
2194,2022-08-27,2802,2
2195,2022-08-27,4458,3
2196,2022-08-27,4309,1
2197,2022-08-27,3577,5
2198,2022-08-28,4873,1
2199,2022-08-28,3122,2
2200,2022-08-28,3819,4
2201,2022-08-28,3496,2
2202,2022-08-28,4214,3
2203,2022-08-28,953,1
2204,2022-08-28,4361,2
2205,2022-08-28,2679,1
2206,2022-08-28,1678,2
2207,2022-08-28,1401,3
2208,2022-08-28,2488,3
2209,2022-08-28,3992,1
2210,2022-08-29,1459,2
2211,2022-08-29,369,1
2212,2022-08-29,53,1
2213,2022-08-29,3470,1
2214,2022-08-29,3842,2
2215,2022-08-29,3505,1
2216,2022-08-29,1021,2
2217,2022-08-29,2163,3
2218,2022-08-29,4635,3
2219,2022-08-29,2022,1
2220,2022-08-29,4361,2
2221,2022-08-29,2685,2
2222,2022-08-29,361,2
2223,2022-08-29,1400,1
2224,2022-08-30,601,1
2225,2022-08-30,2545,1
2226,2022-08-30,580,3
2227,2022-08-30,1058,1
2228,2022-08-30,2195,1
2229,2022-08-30,1439,3
2230,2022-08-30,864,1
2231,2022-08-30,749,1
2232,2022-08-30,4149,2
2233,2022-08-30,4353,2
2234,2022-08-30,1401,1
2235,2022-08-30,2450,2
2236,2022-08-30,1321,1
2237,2022-08-30,2483,3
2238,2022-08-31,2163,3
2239,2022-08-31,642,2
2240,2022-08-31,417,1
2241,2022-08-31,997,1
2242,2022-08-31,4172,2
2243,2022-08-31,1120,2
2244,2022-08-31,2976,1
2245,2022-08-31,4944,3
2246,2022-08-31,4774,3
2247,2022-08-31,3909,4
2248,2022-08-31,1508,3
2249,2022-08-31,3484,1
2250,2022-08-31,2688,1
